idnoremp;Seccion19;Division;periodo;intio;pottcag;gppgpa;ocgtot;CONINTER;OTROSG;PEROCU;PEREMU;PMISION;SULPERM;SULSAL;SULTEMP;SULMISION;SULAPRENDIZ;PRESPERM;PRESTEMP;PRESMISION;PRESTA;REMU;PROBRU;VALAGRE;TOTG;idaio;imesetot;inoio;insertot;potpsfr;pompsfr;pohpsfr;potperm;pomperm;pohperm;pottcde;pomtcde;pohtcde;pottmoe;pomtmoe;pohtmoe;pomtcag;pohtcag;potpau;pompau;pohpau;pomtot;pohtot;pottot;pompsfr1;pohpsfr2;pompsfr3;pohpsfr4;pompsfr5;pohpsfr6;pomperm1;pohperm2;pomperm3;pohperm4;pomperm5;pohperm6;pomtcde1;pohtcde2;pomtcde3;pohtcde4;pomtcde5;pohtcde6;pomtcag1;pohtcag2;pomtcag3;pohtcag4;pomtcag5;pohtcag6;pomtdhc;pohtdhc;pomtmad;pohtmad;pompau1;pohpau2;pomtot1;pohtot2;pomtot3;pohtot4;pomtot5;pohtot6;ththca;thtmas;gppsi;gpper;gpppsp;gpppst;gsppt;gppcpo;gppano;gppavo;gpppta;gppgpn;gpptpot;ocgrps;gmesetot;gsptot;ocgrc;ocgid;occree;ocgoi;ocgpc;ocgog;ocgtg;ocgamc;ocgtgno;gouts;ocgsv;ocgee;ocgar;ocgca;ocgse;ocgsp;ocgco;ocgfa;ocgpp;ocgnr;ocggv;ocgct;ocggr;ocgup;ocgcl;ocgusi;ocgspe;ocgsgn;gppsied1;gppsied2;gppsied3;gppered1;gppered2;gppered3;gpppsp1;gpppsp2;gpppsp3;gpppsted1;gpppsted2;gpppsted3;gppcpoed1;gppcpoed2;gppcpoed3;gppanoed1;gppanoed2;gppanoed3;gppavoed1;gppavoed2;gppavoed3;gppdocen;gppgpaed1;gppmoni;gppgpned1;gppgpned2;gppgpned3;gpptpoted1;gpptpoted2;gpptpoted3;opcomex
15032;H1;52;2019;2426455;0;19240;712680;556426;98324;59;59;0;61740;721552;640572;0;19240;14485;154658;0;309606;1031158;2426455;1870029;1129482;1993;0;363921;2062534;0;0;0;1;0;1;56;32;24;0;0;0;0;0;2;2;0;34;25;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;61740;14485;0;0;112370;28093;0;0;98324;1129482;0;0;88141;0;19951;0;72151;59422;0;19418;0;0;0;98105;0;0;0;3501;3162;10888;622;92266;140891;22221;0;0;2332;6835;32309;40465;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
17901;N3;80;2019;2710937;0;0;311045;256812;66805;106;104;0;1331522;1331522;0;0;0;326190;0;0;590797;1922319;2710937;2454125;1989124;2017;0;0;2710937;2;0;2;104;4;100;0;0;0;0;0;0;0;0;0;0;0;4;102;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1331522;326190;0;0;205507;53420;5680;0;133609;2055928;24607;0;104180;0;1490;0;51450;0;0;0;0;0;0;10320;0;21541;6670;5680;505;14842;1960;0;4432;3352;0;0;3272;3333;52252;1159;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18503;I2;56;2019;1504743;0;14798;787309;768305;38271;57;57;0;34500;550298;501000;0;14798;8272;120240;0;219547;769845;1504743;736438;808116;2014;0;0;1504743;0;0;0;2;1;1;50;31;19;0;0;0;0;0;5;2;3;34;23;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;34500;8272;0;0;69615;21420;0;0;38271;808116;468580;0;35976;0;8113;0;8227;0;0;7514;0;0;0;0;0;178042;60;2253;6428;2901;0;7136;1999;0;0;0;1198;2374;5362;18901;32245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
17902;J0;58;2019;1703599;0;10626;1384469;1264792;75012;56;56;0;24060;658535;623849;0;10626;5398;156711;0;359273;1017808;1703599;438807;1092820;1963;0;1192415;511184;0;0;0;2;1;1;53;15;38;0;0;0;0;0;1;1;0;17;39;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;24060;5398;0;0;167708;29456;0;0;75012;1092820;1026000;0;0;14780;4627;0;112787;0;0;13385;0;0;0;0;0;30335;0;0;12554;10689;14000;10750;5135;4870;0;0;21600;21722;0;66835;14400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
17903;I2;56;2019;6223527;0;18060;3385605;3304582;86474;94;94;0;0;1459298;1441238;0;18060;0;344514;0;601631;2060929;6223527;2918945;2147403;1995;0;0;6223527;0;0;0;0;0;0;92;50;42;0;0;0;0;0;2;1;1;51;43;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;187361;69756;0;0;86474;2147403;2799189;0;21970;1839;43831;0;32328;0;0;46173;0;0;0;19948;1474;0;0;15495;34406;39647;46430;9563;126296;0;0;0;7439;1227;24540;113810;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18505;I2;56;2019;6788871;0;67840;4411415;3692273;206644;133;130;0;1292038;1359878;0;0;67840;305956;0;0;574862;1934740;6422272;2729999;2141384;2001;1018331;0;5770540;3;3;0;124;77;47;0;0;0;0;0;0;0;0;6;3;3;83;50;133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1292038;305956;0;0;207152;61754;0;0;206644;2141384;2475609;366599;163877;5284;31305;0;310657;0;0;247925;0;0;0;9934;0;309332;0;16539;19196;26122;74818;23754;31837;3563;0;433;26161;5260;14180;204849;44181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
17905;J3;61;2019;4018970;0;8974;2646762;61218;34931;31;29;0;298121;307095;0;0;8974;71261;0;0;127656;434751;1470381;1409163;469682;1997;3021450;0;997520;2;1;1;28;8;20;0;0;0;0;0;0;0;0;1;0;1;9;22;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;298121;71261;0;0;44471;11924;0;0;34931;469682;0;2548589;15520;0;33479;0;3014;0;0;0;0;0;0;0;0;6400;0;0;1310;8970;4230;584;7521;120;0;0;8085;3315;4510;1115;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
17906;I2;56;2019;5177490;0;0;3346072;3325348;271364;3;3;0;206262;206262;0;0;0;46320;0;0;81610;287872;5177490;1852142;559236;2010;0;7096;5170394;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;206262;46320;0;0;26740;8550;0;0;271364;559236;2956741;0;34849;0;16000;0;1353;0;0;29517;0;0;0;0;2282;890;0;37779;19509;109;166844;0;11667;25630;1463;0;7367;1219;9626;23227;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18506;H1;52;2019;7979841;0;38480;2918420;2807947;641748;146;146;0;1846526;1885006;0;0;38480;477026;0;0;886562;2771568;7979841;5171894;3413316;2011;0;2262;7977579;0;0;0;142;10;132;0;0;0;0;0;0;0;0;4;4;0;14;132;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1846526;477026;0;0;329711;79825;0;0;641748;3413316;0;0;87243;0;69941;0;13117;0;0;585331;0;0;6606;4849;0;0;0;47462;1051;43716;612036;1693;278665;2838;0;838;12237;1039895;108352;2478;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18507;I2;56;2019;;;;;;;;;;;;;;;;;;0;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
19100;M1;71;2019;7968304;0;36312;7191760;7180691;196447;110;110;0;0;1822197;1785885;0;36312;0;392895;0;750072;2572269;7968304;787613;2768716;1994;0;0;7968304;0;0;0;0;0;0;106;27;79;0;0;0;0;0;4;2;2;29;81;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;285742;71435;0;0;196447;2768716;6812200;0;30000;0;4230;0;3420;0;0;0;0;0;0;9500;125400;12000;0;7300;2340;32650;12650;0;0;36400;0;0;24300;78420;0;950;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
19101;Q;86;2019;;;;;;;;;;;;;;;;;;0;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
19102;Q;86;2019;38233713;0;74749;25595260;25131872;164718;310;310;0;6097806;6172555;0;0;74749;1463473;0;0;2581147;8753702;38233713;13101841;8918420;2010;0;0;38233713;0;0;0;298;195;103;0;0;0;0;0;0;0;0;12;7;5;202;108;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6097806;1463473;0;0;879825;237849;0;0;164718;8918420;21231644;0;70017;0;6033;0;25436;393230;0;1788690;0;0;0;403206;159550;0;10079;77414;57984;13839;2066;16897;1080911;14347;0;0;52892;0;124294;58691;8040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
19103;Q;86;2019;13880590;0;4140;8073501;8045319;97238;156;156;0;2850101;2854241;0;0;4140;683917;0;0;1265197;4119438;13880590;5835271;4216676;2011;0;0;13880590;0;0;0;151;107;44;0;0;0;0;0;0;0;0;5;4;1;111;45;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2850101;683917;0;0;458318;122962;0;0;97238;4216676;5418401;0;1462653;0;9486;0;0;6936;0;82410;0;0;0;120573;927;552903;0;3061;0;7696;146;0;84615;5903;0;15270;22631;1726;16956;259746;1462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
19706;R;93;2019;93288974;5;103860;36072653;34243251;1373299;301;301;0;8185110;8470070;181101;0;103860;2593464;34657;0;4491051;12961121;92955673;58712422;14334420;1970;554176;17447;92717351;0;0;0;279;101;178;11;4;7;0;0;0;2;3;11;4;7;112;194;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1965171;6809490;2003912;0;0;1451576;530657;0;137919;1373299;14453724;26236817;333302;1653648;0;170735;0;415014;847588;0;282591;0;0;1280;623337;280850;98967;115701;219005;323096;205236;105516;15704;1407706;821963;24158;283443;234552;9233;183452;644038;397806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
19707;I1;55;2019;5959439;0;29813;3376456;3266920;88942;66;66;0;77347;1871845;1764685;0;29813;16885;388231;0;812314;2684159;5959439;2692519;2773101;2014;0;5229837;729602;0;0;0;2;0;2;61;22;39;0;0;0;0;0;3;1;2;23;43;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;77347;16885;0;0;333517;73681;0;0;88942;2773101;2220856;0;35501;545;52353;0;46075;906;0;309930;0;0;0;81895;61319;0;0;45066;40;40986;175134;9013;79933;7491;0;1258;12631;27747;59826;107951;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
19708;H1;52;2019;3660749;0;0;1466457;1396948;43714;25;25;0;614884;614884;0;0;0;135274;0;0;267677;882561;3660749;2263801;926275;2017;0;0;3660749;0;0;0;25;5;20;0;0;0;0;0;0;0;0;0;0;0;5;20;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;614884;135274;0;0;107808;24595;0;0;43714;926275;0;0;260616;0;37069;0;20962;0;0;91984;0;0;0;296525;76561;0;43629;301863;3098;5342;40069;4248;155510;44501;0;22841;3760;27471;8683;18550;3175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15034;H1;52;2019;5226513;0;17390;2414686;2171602;80810;54;54;0;951707;969097;0;0;17390;304678;0;0;485712;1454809;5226513;3054911;1535619;1974;0;2138870;3087643;0;0;0;52;19;33;0;0;0;0;0;0;0;0;2;1;1;20;34;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;951707;304678;0;0;144558;36476;0;0;80810;1535619;0;0;535430;0;10994;0;215563;0;0;732124;0;0;0;239492;0;0;22049;61484;85183;17574;0;420;293519;70800;0;0;33085;5881;23968;67120;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15035;J3;61;2019;6674014;0;26768;4721711;4338525;83185;76;76;0;1016307;1043075;0;0;26768;240180;0;0;435682;1478757;6674014;2335489;1561942;2000;0;27300;6646714;0;0;0;73;23;50;0;0;0;0;0;0;0;0;3;1;2;24;52;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1016307;240180;0;0;152725;42777;0;0;83185;1561942;3261034;0;63561;0;49295;0;323649;0;0;56449;0;0;0;12232;191483;127429;135628;9376;2634;42429;970;2184;120905;2684;50238;0;4740;5236;16051;243504;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
15036;J3;61;2019;56219317;0;44497;42838573;37888335;264580;159;159;0;1774062;3554035;1735476;0;44497;873351;537415;0;2039773;5593808;56219317;18330982;5858388;1998;0;60381;56158936;0;0;0;51;14;37;103;39;64;0;0;0;0;0;5;3;2;56;103;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1774062;873351;0;0;483373;145634;0;0;264580;5858388;33942056;0;893996;0;104223;0;2107399;2707785;0;206608;0;0;0;99776;179272;387327;403403;476613;3965;241764;1204;134357;649531;123109;0;0;40228;27282;23554;85121;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15037;M1;71;2019;9752870;0;17224;7050639;6961756;23385;46;46;0;708327;1614339;888788;0;17224;148253;199315;0;793297;2407636;9752870;2791114;2431021;1974;0;0;9752870;0;0;0;12;6;6;32;16;16;0;0;0;0;0;2;2;0;24;22;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;708327;148253;0;0;340537;105192;0;0;23385;2431021;5880289;0;204969;0;19958;0;60071;0;0;156941;0;0;0;0;241430;198310;6285;31366;2608;19335;4983;1500;45380;112933;0;4313;7650;37783;4864;9671;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15038;N3;78;2019;7851465;0;0;580284;444379;290758;303;303;298;0;3926919;77337;3849582;0;0;18761;944508;1710110;5637029;7851465;7407086;5927787;1989;0;0;7851465;0;0;0;0;0;0;5;4;1;298;210;88;0;0;0;0;0;214;89;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;589857;156984;0;0;581516;6218545;0;0;5700;0;7222;0;118864;5388;0;116930;0;0;0;0;0;0;4968;18493;0;0;1062;90;22014;20138;0;0;5802;463;253150;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15039;N3;80;2019;43250560;0;30586;4994490;4143171;1296770;1499;1499;0;0;21700891;21670305;0;30586;0;5044059;0;9689751;31390642;43250560;39107389;32687412;1992;0;3829012;39421548;0;0;0;0;0;0;1496;177;1319;0;0;0;0;0;3;1;2;178;1321;1499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;3737606;908086;0;0;2593540;33984182;22592;0;401538;0;38013;0;684216;91524;0;1278854;0;0;0;89198;245666;55208;67735;128593;4917;327151;36518;58194;516086;103759;102111;0;37507;48710;609558;46443;399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15040;N3;80;2019;16866248;0;0;1177975;1094424;310774;683;683;0;9202207;9202207;0;0;0;2054203;0;0;3855203;13057410;16866248;15771824;13368184;1984;0;0;16866248;0;0;0;683;526;157;0;0;0;0;0;0;0;0;0;0;0;526;157;683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9202207;2054203;0;0;1552642;248358;0;0;621548;13678958;61278;0;44355;0;28684;0;44879;0;0;0;0;0;0;0;0;40757;6624;87260;4132;207647;89754;25487;89242;63063;0;141094;21600;45879;165547;8119;2574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15041;P;85;2019;11594374;0;89851;3766011;3461143;106333;198;198;0;0;5016504;4926653;0;89851;0;1047453;0;2475523;7492027;11594374;8133231;7598360;2002;0;800597;10793777;0;0;0;0;0;0;186;83;103;0;0;0;0;0;9;4;5;87;111;198;0;0;0;0;0;0;0;0;0;0;0;0;56;56;22;38;10;17;0;0;0;0;0;0;0;2;0;1;4;5;60;61;22;38;10;17;4411;2233;0;0;0;0;0;999942;428128;0;0;106333;7856030;139240;0;691791;0;59313;0;53103;165885;0;1178768;0;0;0;49185;26577;289822;149417;14916;12154;47804;14573;85512;272247;297217;0;0;5924;0;59806;152757;0;0;0;0;0;0;0;0;0;0;0;0;0;478967;427527;93448;205057;183064;40007;0;0;0;245724;89851;11946;78186;0;28147;3636761;3258399;703200;4
15042;P;85;2019;15716001;0;117813;5187969;5036188;245783;251;251;;1127321;6303837;5058703;0;117813;246094;1081215;0;3098085;9401922;15716001;10679813;9647705;1979;0;26348;15689653;0;0;0;32;17;15;200;87;113;;;;0;0;14;11;3;116;135;251;0;0;0;0;0;0;17;13;0;2;0;0;43;46;40;57;7;19;0;0;0;0;0;0;1;4;0;0;11;3;71;62;40;59;7;19;12195;0;0;1127321;246094;0;0;1247029;513037;10710;0;245783;10100660;489451;0;538189;0;48933;0;62358;0;0;1664006;0;0;0;202554;38973;350761;125829;46471;46087;210438;2053;388021;617158;132831;0;0;18000;16328;29700;159754;74;0;0;0;1048408;78913;0;228867;17227;0;0;0;0;586905;563208;96916;245165;228449;39423;8451;2087;172;452955;117813;0;125105;90295;30383;4773483;4326270;547952;4
15043;P;85;2019;44120550;0;149040;10506513;10364343;228072;509;509;0;988272;12308037;11170725;0;149040;215741;2438569;0;6208517;18516554;44120550;33756207;18744626;1983;0;39837;44080713;0;0;0;33;14;19;458;225;233;0;0;0;0;0;15;7;8;247;262;509;0;0;0;0;0;0;14;16;0;2;0;1;107;92;102;119;31;44;0;0;0;0;0;0;1;2;0;0;7;8;128;116;102;121;31;45;7606;0;0;988272;215741;0;0;2397174;1157033;0;0;228072;18972806;504707;0;2482784;19049;29981;0;37868;0;0;1099755;0;0;0;509086;561360;1136866;478973;209599;29063;220197;48136;392566;1431595;680864;0;0;262909;79878;64207;227070;0;0;0;0;894373;79442;14457;195242;17343;3156;0;0;0;1128481;1098914;169779;501824;488675;166534;0;0;0;228180;149040;0;109367;0;118705;7448566;9523833;1772227;4
15044;N3;78;2019;9853542;0;0;486532;485365;2669;46;46;38;208852;9140636;0;8931784;0;48729;0;1;105373;9246009;9853542;9368177;9248678;2011;0;0;9853542;0;0;0;8;4;4;0;0;0;38;14;24;0;0;0;0;0;18;28;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;208852;48729;0;0;37840;18803;0;0;5337;9251346;0;0;369831;0;0;0;0;0;0;16272;0;0;0;0;13286;5819;26460;37776;0;16298;0;0;0;0;0;0;790;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15045;Q;86;2019;124005433;62;437245;83479085;82988124;465841;976;976;0;19961072;22706362;2308045;0;437245;5003207;503846;0;9759017;32465379;124005433;41017309;32931220;1999;0;0;124005433;0;0;0;849;570;279;83;56;27;0;0;0;53;9;44;30;14;709;329;1038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;504032;19608250;4851997;0;0;3335485;916479;0;2102726;465841;32931220;76930968;0;2516176;0;5089;0;471344;0;0;152155;0;0;0;328612;29143;131428;25226;128174;13677;124430;1074;6613;100809;126168;0;8546;78118;21847;105591;71171;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15046;N3;78;2019;;;;;;;;;;;;;;;;;;0;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
15047;S;96;2019;4345224;0;19872;1852427;1590928;40199;55;55;0;1377825;1397697;0;0;19872;342997;0;0;616415;2014112;4345224;2754296;2054311;1997;0;0;4345224;0;0;0;53;29;24;0;0;0;0;0;0;0;0;2;2;0;31;24;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1377825;342997;0;0;194797;78621;0;0;40199;2054311;678213;0;61247;0;30730;0;222168;0;0;327473;0;0;0;71868;314;211680;450;19467;9991;18977;1068;22465;115377;6852;14672;0;13498;406;9851;15660;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15048;I1;55;2019;1535007;0;8789;777848;712453;21389;25;23;0;287349;296138;0;0;8789;67008;0;0;120068;416206;1535007;822554;437595;1999;0;677181;857826;2;1;1;22;8;14;0;0;0;0;0;0;0;0;1;1;0;10;15;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;287349;67008;0;0;41097;11963;0;0;21389;437595;361911;0;35041;3371;16877;0;45365;0;0;88644;0;0;0;0;7030;18664;7810;9123;11068;19917;3841;8263;44669;1602;22658;0;6713;1036;5193;39739;19313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15051;M1;71;2019;;;;;;;;;;;;;;;;;;0;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
15052;Q;86;2019;4858451;0;47320;4073709;3942322;150008;48;48;0;595261;642581;0;0;47320;158580;0;0;337546;980127;4858451;916129;1130135;1997;0;77147;4781304;0;0;0;43;30;13;0;0;0;0;0;0;0;0;5;4;1;34;14;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;595261;158580;0;0;167472;61235;0;0;150008;1179876;3571560;0;37369;0;3200;0;28696;96123;0;142261;0;0;0;0;0;77544;1350;21313;724;3294;4697;8909;41001;1847;0;0;18614;450;5872;8885;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15053;M1;74;2019;18438811;0;0;447933;358991;85500;690;690;0;1220460;13836509;12616049;0;0;266426;1;0;2726956;16563465;18438811;18079820;16648965;2001;0;0;18438811;0;0;0;34;10;24;656;433;223;0;0;0;0;0;0;0;0;443;247;690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1220460;266426;0;0;2460528;1;0;0;85500;16648965;0;0;124710;0;0;0;86576;0;0;67173;0;0;0;0;0;133184;862;0;0;12281;0;3247;0;1270;0;0;12338;0;6292;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15054;Q;86;2019;12642153;0;60786;7526292;7519141;66596;110;110;0;1754934;1815720;0;0;60786;460640;0;0;975203;2790923;12642153;5123012;2857519;2008;0;0;12642153;0;0;0;104;75;29;0;0;0;0;0;0;0;0;6;3;3;78;32;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1754934;460640;0;0;411664;167472;0;0;66596;2922092;6698538;0;112638;0;0;0;0;0;0;120314;0;0;0;19200;0;325253;0;0;11840;28758;4650;3000;77372;8034;0;0;40480;185;20450;55580;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18508;N3;80;2019;2822976;0;24811;453908;418208;101514;84;82;0;0;1105940;1081129;0;24811;0;272228;0;485234;1591174;2822976;2404768;1692688;2004;0;36449;2786527;2;1;1;0;0;0;80;20;60;0;0;0;0;0;2;1;1;22;62;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;162883;50123;0;0;203027;1794201;0;0;70149;0;7200;0;12984;12000;0;0;0;0;0;0;0;13458;14425;14638;2038;92497;18619;4224;43555;29942;0;60115;10763;35739;0;11562;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15055;Q;86;2019;3506946;0;0;98409;84531;1303;61;61;0;0;3391901;3391901;0;0;0;3614;0;9372;3401273;3506946;3422415;3402576;2013;0;27400;3479546;0;0;0;0;0;0;61;32;29;0;0;0;0;0;0;0;0;32;29;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;4102;1656;0;0;1303;3402576;0;0;66240;0;0;0;13693;0;0;4915;0;0;0;0;0;8677;0;0;0;3383;0;0;0;0;0;0;1057;0;0;444;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15056;Q;86;2019;3849114;0;9937;2462045;2388695;8820;15;15;0;542355;552292;0;0;9937;119405;0;0;267178;819470;3849114;1460419;828290;2009;0;0;3849114;0;0;0;14;10;4;0;0;0;0;0;0;0;0;1;1;0;11;4;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;542355;119405;0;0;107674;40506;0;0;8820;828697;78350;0;1840016;0;0;0;68599;0;0;201444;0;0;0;10445;101104;52727;0;10695;3160;8172;8;0;61146;4009;0;1525;6586;6959;750;6238;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15057;N3;81;2019;8380405;0;0;1057165;911188;587964;445;445;0;0;4424409;4424409;0;0;0;1045952;0;2041317;6465726;8380405;7469217;7053690;1999;0;928955;7451450;0;0;0;0;0;0;445;405;40;0;0;0;0;0;0;0;0;405;40;445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;818730;176635;0;0;587964;7053690;415767;0;2830;0;6609;0;124386;10006;0;402685;0;0;0;0;0;0;0;20713;16867;1062;483;0;14696;7020;0;0;4487;186;20384;6859;2125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15059;R;92;2019;15769105;1;43661;5806510;5721564;93348;121;121;0;1729284;1772945;0;0;43661;469539;0;0;893495;2666440;15769105;10047541;2759788;1990;0;11531579;4237526;0;0;0;117;72;45;0;0;0;0;0;0;1;0;4;4;0;77;45;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;129312;1638766;430745;0;0;403731;78261;3677;1740;93348;2821501;173599;0;750940;0;13524;0;22985;0;0;223058;0;0;0;730417;27000;2041870;1319;45886;40015;50503;352145;219945;796170;41294;0;0;36635;83917;41215;111982;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15060;R;92;2019;26511588;0;25430;23643319;23502342;37712;31;31;0;1230241;1255671;0;0;25430;482392;0;0;715479;1971150;26511588;3009246;2008862;1975;0;131840;26379748;0;0;0;28;16;12;0;0;0;0;0;0;0;0;3;1;2;17;14;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1230241;482392;0;0;166237;66850;0;0;37712;2008862;21751054;0;210367;0;0;0;124689;723;0;399363;0;0;0;18172;0;0;0;20549;1604;23848;9366;847169;27107;176045;0;0;17694;0;0;15569;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15061;R;92;2019;17050198;0;154167;8579072;8255826;574775;319;319;0;3914164;4272365;204034;0;154167;938472;46879;0;1756926;6029291;17050198;8794372;6604066;2003;0;180670;16869528;0;0;0;281;211;70;20;16;4;0;0;0;0;0;18;12;6;239;80;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95585;3847254;909796;0;0;593878;177697;0;0;574775;6604065;3252602;0;306349;173280;0;0;283408;0;0;678452;0;0;579636;8996;0;1522099;3004;52867;30940;413470;14500;199574;166451;55269;424355;21871;42138;27289;106113;216409;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
